REGIÃO;ESTADO;DESTINATÁRIO;ORIGEM;FORNECEDOR;MEDICAMENTO;APRESENTAÇÃO;QUANTIDADE;PEDIDO SISMAT;Pauta;STATUS;DATA DE ENTREGA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;FENTANILA, CITRATO 0,05 MG/ML ;AMPOLA 10 ML;20.000;344035;29;Entrega realizada;05/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;8.000;344034;29;Entrega realizada;05/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;7.650;344034;29;Entrega realizada;05/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;ACRE;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;2.125;344648;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;ALAGOAS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;3.075;344649;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;7.775;344651;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAPÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;100;344652;30;Entrega realizada;15/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;8.350;344654;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;CEARÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;1.975;344656;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;4.600;344659;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;1.775;344662;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;1.350;344665;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;2.650;344667;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;4.225;344669;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;925;344671;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;4.175;344672;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;950;344675;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;1.700;344677;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;2.800;344678;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;16.375;344680;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;2.325;344682;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;31.525;344684;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;4.625;344685;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;13.500;344686;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RORAIMA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;125;344688;30;Entrega realizada;14/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;2.800;344691;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;47.375;344692;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;4.525;344693;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;23.475;344695;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;TOCANTINS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 2,5 mL;400;344697;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;ACRE;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.600;344648;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;ALAGOAS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.300;344649;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;5.825;344651;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAPÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;75;344652;30;Entrega realizada;15/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;6.275;344654;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;CEARÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.475;344656;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;3.450;344659;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.325;344662;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.025;344665;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.000;344667;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;3.175;344669;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;700;344671;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;3.125;344672;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;725;344675;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.275;344677;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.100;344678;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;12.275;344680;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;1.750;344682;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;23.650;344684;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;3.475;344685;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;10.125;344686;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RORAIMA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;100;344688;30;Entrega realizada;14/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;2.100;344691;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;SANTA CATARINA;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;35.525;344692;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;SERGIPE;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;3.400;344693;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;SÃO PAULO;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;17.600;344695;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;TOCANTINS;SES;CONTRATO Nº 305/2020 - ARP 101/2020;CRISTÁLIA PRODUTOS QUÍMICOS E FARMACÊUTICOS LTDA;ATRACÚRIO, BESILATO 10MG/ML;AMPOLA 5 mL;300;344697;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;ACRE;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;2.700;344646;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;ALAGOAS;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;26.330;344647;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAZONAS;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;19.670;344650;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;AMAPÁ;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;670;344653;30;Entrega realizada;15/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;BAHIA;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;28.360;344655;30;Entrega realizada;14/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;CEARÁ;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;16.660;344657;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;DISTRITO FEDERAL;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;21.760;344658;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;ESPÍRITO SANTO;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;14.930;344660;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;GOIÁS;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;11.360;344661;30;Entrega realizada;14/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;MARANHÃO;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;8.110;344663;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;MINAS GERAIS;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;35.640;344664;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO DO SUL;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;7.740;344666;30;Entrega realizada;14/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CENTRO-OESTE;MATO GROSSO;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;10.680;344668;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;PARÁ;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;8.030;344670;30;Entrega realizada;15/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PARAÍBA;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;6.310;344673;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PERNAMBUCO;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;23.600;344674;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;PIAUÍ;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;8.760;344676;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;PARANÁ;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;19.570;344679;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUDESTE;RIO DE JANEIRO;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;122.340;344681;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORDESTE;RIO GRANDE DO NORTE;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;25.290;344683;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RONDÔNIA;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;48.920;344687;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NORTE;RORAIMA;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;730;344689;30;Entrega realizada;14/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUL;RIO GRANDE DO SUL;SES;ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE;FRESENIUS KABI;PROPOFOL 10 MG/ML, EMULSÃO INJETÁVEL;FRASCO-AMPOLA 20 mL;23.670;344690;30;Entrega realizada;13/03/2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
